k99_2474793	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2670017	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_3277682	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1269144	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1248233	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2672286	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2503285	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2061400	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1823411	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1807122	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2126227	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_886022	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2408618	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1773426	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_4236119	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1846656	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_4343833	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_3362021	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_754870	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1408953	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1532926	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_3118884	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_4299676	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1318607	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_765899	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_1940100	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_151691	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_4244777	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_3679031	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_54725	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_3725464	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2241069	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2881	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_4180628	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_4545303	metabat_binned/final.contigs.fa.metabat_bins_100.fa
k99_2078309	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4025608	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3828910	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1571893	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1501508	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_623217	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_602942	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_556179	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_548786	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_864585	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_295318	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3847086	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1553890	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_540041	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_493838	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3557637	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2204172	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2096804	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1331211	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1266492	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1263950	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_741512	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_545288	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_412606	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_354658	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_138272	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4612850	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4117576	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4065291	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3752026	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3555616	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4172868	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3473037	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_699124	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3060239	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3081850	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2791212	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2161767	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2132441	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2187400	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2900507	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2068318	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2040609	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1062214	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1983147	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1913790	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1708019	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1540106	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1410394	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2134635	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1360247	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1305548	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1328983	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_14686	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1296398	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1221478	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_970305	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_961870	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_791222	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_676510	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_570640	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_229636	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_216975	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3950846	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3699738	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_93713	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_17482	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3160091	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_627847	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1679153	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_682494	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3290912	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2505528	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_12744	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_42765	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_604540	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_679107	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2535998	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_344241	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_210428	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1059099	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_905739	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_830778	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4086031	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1147575	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4029004	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1718595	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_418331	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1639631	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_517738	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_359657	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1867193	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_843563	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_640475	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_537783	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_936700	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1118092	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2310895	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3255547	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2539723	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4403032	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2842466	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1840446	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_828387	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3515757	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3380300	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1228832	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1077237	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2708422	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3734814	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_494559	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2042858	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1584485	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1082353	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2049429	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_793238	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_288170	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_266554	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1043616	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_3961917	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_339226	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_584845	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_929683	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1612597	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_59550	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1013303	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_175183	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_195991	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_53840	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1315058	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_4080687	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_711573	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2123144	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2514876	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_799503	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_184808	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2798358	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_575227	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_522413	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_638688	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_133599	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_608675	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_1584789	metabat_binned/final.contigs.fa.metabat_bins_10.fa
k99_2565205	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4483349	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3423400	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3242602	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2804545	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2194728	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2001752	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1887437	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_630743	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_309657	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4138347	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2685253	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1313925	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_718662	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_464687	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_349167	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_11710	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3291324	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3046330	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2653620	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2037272	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1506662	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1347669	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1217883	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_850571	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_756562	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_639605	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2888021	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_629550	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_519722	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_428433	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_393846	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_324264	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_95476	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_40129	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4396885	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3497343	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2695527	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2394985	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2005302	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1899334	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1860760	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2810172	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1486161	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1487836	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1083047	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_977446	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_857260	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1445796	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_994318	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_449002	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2055103	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_441421	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1344223	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_189500	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_297718	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4475512	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4412623	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2863491	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1698848	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2829009	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1412678	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1427514	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_814229	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_740228	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1380927	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1378467	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_315976	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1482941	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1002104	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_965872	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_909477	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_14582	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1120975	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_353475	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2202581	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2033615	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1161719	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_591245	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2269020	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1945104	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1986418	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3778386	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1025666	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2182776	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_390024	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3583353	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1379875	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_970714	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_544330	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3792365	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_58672	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3685860	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1335462	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_972582	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1607717	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_893134	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4166594	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_474131	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2546894	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2478359	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1338890	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1181377	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3310260	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1481667	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2324783	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1116510	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_413866	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1496719	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_48543	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_391272	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3765625	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1472301	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1399885	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1003950	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_934900	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_772680	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_158649	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_401405	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4259762	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3104426	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_385540	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_376011	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1308250	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_193735	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_573722	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2941840	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_996766	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_160561	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_66148	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3265075	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1731858	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_21199	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1514845	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3798718	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_975066	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3327848	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3518208	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_520083	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2976705	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_93892	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_241960	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_922469	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_691366	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_75380	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2749415	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2403388	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1494522	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_505477	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2344454	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1131509	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_193471	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2235336	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_183178	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_56168	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1342916	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2679984	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1759671	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_242282	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_450918	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_921537	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1232522	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_419046	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_117179	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_328663	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_739357	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_204122	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_588382	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_395364	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3439923	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2213259	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_198068	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1695612	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1969583	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2383054	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_975812	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_2935334	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1238269	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_561590	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1839885	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1591853	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3692216	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_4612375	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_540112	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_3767286	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1408173	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_252427	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1679592	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1456657	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_441195	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_105311	metabat_binned/final.contigs.fa.metabat_bins_11.fa
k99_1374898	metabat_binned/final.contigs.fa.metabat_bins_12.fa
